-0.05547366	0.027110148	-0.07648975	0.06545851	0.016065225	-0.015090397	0.06695088	-0.10275618	-0.025681961	-0.047289666	-0.07092336	0.05355338	-0.055548113	0.056354593	-0.004653842	-0.07927233
-0.009606453	-0.004785654	-0.057886615	0.069496036	0.01574771	-0.036975335	0.044720925	-0.118126504	0.052094582	-0.0035694884	-0.08827778	-0.012896777	-0.07655884	0.043014754	-0.02437815	-0.056045678
-0.0151812555	0.0032799605	-0.11398189	-0.026053857	0.03458973	-0.0029932267	0.056227867	-0.07930168	0.08105621	0.049424354	-0.046700906	0.025476607	0.011519029	0.04279885	-0.021039162	-0.037520748
-0.04430759	-0.002782799	-0.02685188	0.05901436	-0.022233143	0.09644962	0.07139616	-0.13873672	0.08486784	0.017570267	-0.1075587	0.044784196	-0.05435577	0.09934961	-0.0050475467	0.009430502
-0.030445777	0.058285434	-0.036755156	0.00630438	-0.067183785	0.0139705045	0.037367154	-0.1334275	0.07472124	-0.06777444	-0.05298709	0.016017765	-0.013484632	-0.023275198	-0.010295185	0.011526505
-0.029034609	0.015315261	-0.01238413	0.075193785	0.021086587	0.004322697	0.037263304	-0.07147452	0.07538535	0.0072405897	-0.023402689	-0.016007077	-0.072596766	0.052249223	0.03814039	-0.035483394
-0.02870903	0.086935274	-0.0484368	-0.03400647	0.024998723	-0.008522068	0.030380776	-0.10301932	0.057382066	-0.08456628	-0.07638434	0.07859715	-0.044211045	0.08691005	-0.08593704	-0.045900892
-0.031393547	0.068269715	-0.0292565	-0.012956889	0.0033863676	-0.032141875	0.054528583	-0.092864655	0.0885091	-0.032146793	-0.11400713	-0.0118837515	-0.07263246	0.058304697	0.031480104	-0.00040952186
-0.044581518	-0.042367067	0.00084235717	0.029372009	0.07496968	-0.021035474	0.061332412	-0.08719159	-0.019673886	0.0057073263	-0.07801709	-0.030727504	-0.070901975	0.022753606	-0.021572266	0.023931451
-0.0042897565	-0.034670543	-0.09136184	0.05315676	-0.009756129	-0.022166258	0.07510685	-0.11985354	0.0029810818	-0.018972076	-0.0135923615	0.043925904	0.019788533	0.02574655	-0.02771277	0.012914037
-0.06234559	0.0022909818	-0.032315306	0.11003795	0.017394995	-0.003695453	0.05847532	-0.08998408	-0.019328095	-0.10915954	0.009173611	0.06673265	0.01412868	0.03413032	-0.13108665	-0.099282674
